name,type,value,date
呼和浩特,HuHeHaoTe,6425,2016
济南,JiNan,8247,2016
昆明,KunMing,7030,2016
兰州,LanZhou,6601,2016
南昌,NanChang,8218,2016
南京,NanJing,17754,2016
南宁,NanNing,6887,2016
宁波,NingBo,11228,2016
青岛,QingDao,9230,2016
厦门,XiaMen,20021,2016
上海,ShangHai,24747,2016
深圳,ShenZhen,45146,2016
沈阳,ShenYang,7128,2016
石家庄,ShiJiaZhuang,8281,2016
太原,TaiYuan,7667,2016
天津,TianJin,12830,2016
乌鲁木齐,WuLuMuQi,6314,2016
武汉,WuHan,10048,2016
西安,XiAn,6602,2016
西宁,XiNing,5910,2016
银川,YinChuan,4790,2016
长春,ChangChun,6557,2016
长沙,ChangSha,6410,2016
郑州,ZhengZhou,8163,2016
重庆,ChongQing,5485,2016
北京,BeiJing,32140,2017
成都,ChengDu,8733,2017
大连,DaLian,10315,2017
福州,FuZhou,11057,2017
广州,GuanZhou,17633,2017
贵阳,GuiYang,7269,2017
哈尔滨,HaErBin,8339,2017
海口,HaiKou,11988,2017
杭州,HangZhou,20354,2017
合肥,HeFei,10751,2017
呼和浩特,HuHeHaoTe,6510,2017
济南,JiNan,9644,2017
昆明,KunMing,8010,2017
兰州,LanZhou,7634,2017
南昌,NanChang,8527,2017
南京,NanJing,15653,2017
南宁,NanNing,7776,2017
宁波,NingBo,13324,2017
青岛,QingDao,10518,2017
厦门,XiaMen,22599,2017
上海,ShangHai,23804,2017
深圳,ShenZhen,47936,2017
沈阳,ShenYang,8062,2017
石家庄,ShiJiaZhuang,10170,2017
太原,TaiYuan,9017,2017
天津,TianJin,15331,2017
乌鲁木齐,WuLuMuQi,6668,2017
武汉,WuHan,11744,2017
西安,XiAn,8513,2017
西宁,XiNing,6642,2017
银川,YinChuan,5177,2017
长春,ChangChun,7017,2017
长沙,ChangSha,7691,2017
郑州,ZhengZhou,8631,2017
重庆,ChongQing,6792,2017
