name,type,value,date
肖战,,82315,2019-11-11
肖战,,75026,2019-11-12
肖战,,68528,2019-11-13
肖战,,64833,2019-11-14
肖战,,68859,2019-11-15
肖战,,85190,2019-11-16
肖战,,126009,2019-11-17
肖战,,133196,2019-11-18
肖战,,107573,2019-11-19
肖战,,84815,2019-11-20
肖战,,79783,2019-11-21
肖战,,76696,2019-11-22
肖战,,86302,2019-11-23
肖战,,96711,2019-11-24
肖战,,87226,2019-11-25
肖战,,88166,2019-11-26
肖战,,83065,2019-11-27
肖战,,77157,2019-11-28
肖战,,86254,2019-11-29
肖战,,102617,2019-11-30
李小璐,,401511,2019-11-01
李小璐,,239774,2019-11-02
李小璐,,156813,2019-11-03
李小璐,,116986,2019-11-04
李小璐,,82848,2019-11-05
李小璐,,65604,2019-11-06
李小璐,,59359,2019-11-07
李小璐,,43177,2019-11-08
李小璐,,40210,2019-11-09
李小璐,,32561,2019-11-10
李小璐,,24624,2019-11-11
李小璐,,28973,2019-11-12
李小璐,,33367,2019-11-13
李小璐,,136158,2019-11-14
李小璐,,382904,2019-11-15
李小璐,,165808,2019-11-16
李小璐,,105200,2019-11-17
李小璐,,67695,2019-11-18
李小璐,,58608,2019-11-19
李小璐,,48329,2019-11-20
李小璐,,41133,2019-11-21
李小璐,,33083,2019-11-22
李小璐,,28941,2019-11-23
李小璐,,29502,2019-11-24
李小璐,,28660,2019-11-25
李小璐,,22363,2019-11-26
李小璐,,23019,2019-11-27
李小璐,,19889,2019-11-28
李小璐,,19682,2019-11-29
李小璐,,20814,2019-11-30
